CountyFIPS,CountyName,StateAbbr,CASTHMA_AdjPrev,CASTHMA_Category,pred_wght_pm25,pred_wght_no2,pred_wght_o3,pred_wght_so2,CSMOKING_AdjPrev,Geolocation
22007,Assumption,LA,10.3,High,7.194849180891886,2.7031575647244797,35.70475976268069,0.6974571046435951,25.8,POINT (-91.06267934 29.90003029)
37037,Chatham,NC,8.7,Low,6.283613534887867,2.560749988665521,42.9249483635387,0.653574317033747,15.9,POINT (-79.25523712 35.70270019)
38027,Eddy,ND,8.8,Low,6.674510720836409,2.72056023620447,37.32557381090286,0.862721376087022,18.3,POINT (-98.90180162 47.71745322)
40023,Choctaw,OK,11.8,High,8.156251023825467,3.8524094492298744,41.32783002035073,0.68076421453407,26.5,POINT (-95.55215193 34.02664658)
51660,Harrisonburg,VA,9.6,Medium,7.039155442739619,7.161668110703757,40.06090788881679,0.8933980789572248,18.2,POINT (-78.87367021 38.43418687)
39161,Van Wert,OH,10.1,Medium,8.157216641389526,4.1857256587181935,43.4671260201946,0.7446467309386247,23.3,POINT (-84.58608283 40.85555362)
41021,Gilliam,OR,10.6,High,6.650459036822187,2.8383140166204655,40.142884559970376,1.1957434176722714,18.8,POINT (-120.2122108 45.37803729)
42029,Chester,PA,9.2,Low,7.573345587788013,4.587021812400896,42.77705552857666,0.5646730979790187,13.7,POINT (-75.74859201 39.97322063)
22041,Franklin,LA,10.8,High,7.184472216564259,2.070121006082939,36.78656700779671,0.7276725739354363,27.7,POINT (-91.67435699 32.1342725)
05081,Little River,AR,10.3,High,8.343031305781658,2.0552473630199937,39.49560611790108,0.6288360177588599,22.9,POINT (-94.23313382 33.69972301)
46027,Clay,SD,8.8,Low,6.677153158150634,2.5941077528654586,41.00927992649642,0.8928324927621812,17.1,POINT (-96.97560307 42.91461976)
08111,San Juan,CO,8.9,Low,3.5757464825118856,3.159032051924092,50.84582087695595,0.9899931672776409,14.9,POINT (-107.6756734 37.76425547)
27069,Kittson,MN,9.1,Low,6.020381494322319,2.7740432304655287,35.6568885016095,0.8808718461378572,18.6,POINT (-96.78246263 48.77671273)
21013,Bell,KY,11.8,High,6.1856478778236585,1.9820077905199813,40.16421728750817,1.2727980297604597,33.8,POINT (-83.67371026 36.7310214)
42087,Mifflin,PA,11.0,High,6.861678020939934,3.7266044926775486,39.63848732822822,0.803101260259632,25.5,POINT (-77.61708257 40.61054526)
17051,Fayette,IL,9.9,Medium,8.296047167581781,3.8574158060945165,44.173479174302145,0.8782618500068825,23.1,POINT (-89.02422026 39.00018837)
30089,Sanders,MT,10.7,High,6.1774356342185115,1.6307326582301094,38.82614455769626,0.7603992765275889,21.7,POINT (-115.1351472 47.67525908)
39119,Muskingum,OH,10.6,High,7.6387812967518505,3.840250818979577,42.14053231799659,0.9908346331092934,26.1,POINT (-81.9444087 39.96531027)
18111,Newton,IN,9.9,Medium,7.810408783921794,3.8108499094186494,42.81531865345056,0.8003745238064527,22.6,POINT (-87.3978017 40.95577159)
29059,Dallas,MO,10.6,High,6.759601275010161,2.015094119096641,42.15040955057608,0.3314373580219075,26.1,POINT (-93.02347517 37.68062205)
42117,Tioga,PA,10.7,High,5.782248736383559,2.694050628669675,38.49809333792512,0.6988576282634148,23.8,POINT (-77.2544632 41.77267919)
47179,Washington,TN,10.0,Medium,7.1258415318605435,3.7008626202559687,42.779267900886246,0.9297975488753956,21.0,POINT (-82.49753929 36.29393913)
48321,Matagorda,TX,8.4,Low,8.324844472668483,2.481676470732203,34.28002389570069,0.7351648178417564,17.9,POINT (-95.9797026 28.85655344)
13123,Gilmer,GA,9.2,Low,5.835201105691336,1.5394079888825878,40.09956180429155,1.1697181620241395,21.2,POINT (-84.45521958 34.69129166)
09015,Windham,CT,10.7,High,4.714974993584247,3.9669073092349207,40.27186730147172,0.6393310939959714,17.3,POINT (-71.98753068 41.82994523)
31143,Polk,NE,8.2,Low,6.070518452767469,2.783181160244606,40.893530718559276,0.923681484916532,16.5,POINT (-97.56831563 41.18696375)
26099,Macomb,MI,10.9,High,8.02355689481771,8.128340918227822,42.123928357664035,0.7501166763994046,19.9,POINT (-82.93245314 42.69598935)
29189,St. Louis,MO,9.4,Medium,9.056844796228901,6.8880042979713,44.70414601854151,0.6862198988876583,16.7,POINT (-90.44378217 38.64018926)
37135,Orange,NC,8.5,Low,6.644641022808698,3.4457076498137025,42.923809413735775,0.522181497183638,14.1,POINT (-79.12071487 36.06124871)
46049,Faulk,SD,8.6,Low,5.233710186601301,2.461306242839769,40.44748070471342,0.5638866137757542,17.5,POINT (-99.14535601 45.07082625)
31049,Deuel,NE,8.3,Low,5.693314860693666,4.982379819963058,46.86905354202141,1.038679677353259,18.0,POINT (-102.3338627 41.111546)
40049,Garvin,OK,10.4,High,7.3323752048893,3.2541789471124605,45.90886498932114,0.8151496194060752,23.0,POINT (-97.30935046 34.70437618)
48023,Baylor,TX,8.7,Low,6.993251731877652,3.1074534887801817,46.739768465488815,0.9825852976071129,18.5,POINT (-99.21352901 33.61640794)
42023,Cameron,PA,10.8,High,5.560130305032391,2.4800590984489643,39.287362624986706,1.293278011471792,24.7,POINT (-78.20384508 41.43674888)
13093,Dooly,GA,9.9,Medium,7.8262821763560515,3.2482284821930167,38.263475708625315,0.6671197240992238,24.2,POINT (-83.79870262 32.15743503)
19089,Howard,IA,8.6,Low,6.0497269600752475,2.691856397040832,38.73933969617107,0.3326322701086845,19.0,POINT (-92.31712672 43.35676409)
13049,Charlton,GA,9.9,Medium,6.3178777317903565,1.3908869601440916,36.076222117713776,0.522252560497219,26.8,POINT (-82.13753604 30.78160602)
01073,Jefferson,AL,9.8,Medium,8.39543662605668,5.128146199701836,40.76883350300785,0.9019880211430574,17.6,POINT (-86.89673378 33.55458811)
20159,Rice,KS,9.3,Low,7.001737876800658,3.036660047556902,43.88316351589714,0.986205119975757,17.4,POINT (-98.20109378 38.34716657)
53061,Snohomish,WA,10.0,Medium,5.982813958158328,5.796389908107141,30.966554607119125,0.5475791457968131,13.8,POINT (-121.6983584 48.04746561)
48393,Roberts,TX,8.4,Low,5.837261149106113,2.8077613786254045,48.774706756337984,1.6297862156924647,17.5,POINT (-100.8131733 35.83807454)
20125,Montgomery,KS,10.3,High,8.466358682294972,3.2754767291425253,42.4749412812756,0.9627930658579822,20.6,POINT (-95.7428237 37.19256324)
21209,Scott,KY,9.4,Medium,8.243405113517676,3.446635554456892,43.17773619008711,0.4426597974065467,20.2,POINT (-84.58349837 38.29109465)
05115,Pope,AR,9.6,Medium,8.365473883300368,3.2638797414047107,39.94999892721945,0.5461536385596824,20.8,POINT (-93.03400082 35.44769349)
19093,Ida,IA,8.3,Low,6.7299559342127155,2.5805503554487657,40.31202571852425,0.6619442681420069,19.0,POINT (-95.51351729 42.38694449)
08035,Douglas,CO,8.5,Low,5.498583536535531,7.490262808536567,53.40549690069171,1.001458495391674,9.8,POINT (-104.9287982 39.32963177)
48129,Donley,TX,9.0,Low,6.210191272180371,2.9908280284536466,48.75250216314472,1.2417803323686163,19.8,POINT (-100.8140172 34.96519025)
05071,Johnson,AR,10.3,High,7.947449665756441,2.957570244430542,39.82951361233561,0.5003477481942071,24.8,POINT (-93.45972872 35.57042442)
25025,Suffolk,MA,10.3,High,5.822128293628221,9.444084181566927,37.542635174348725,0.5395794625166402,13.1,POINT (-71.07098815 42.33360243)
41051,Multnomah,OR,9.9,Medium,7.165275217384451,6.712728459566683,33.583777884340975,0.6349073007863791,15.1,POINT (-122.4145178 45.54671221)
01061,Geneva,AL,10.2,Medium,7.409097617235255,1.6044348462117923,36.56050788420113,0.6599111079126494,25.2,POINT (-85.83932635 31.09487431)
29127,Marion,MO,10.3,High,7.903019657195384,4.254125951281584,41.829216166342434,0.7834258568614056,23.4,POINT (-91.62231113 39.80605106)
27163,Washington,MN,8.4,Low,6.964641816932439,5.257075903491022,36.42043012969909,0.6790177752873725,13.0,POINT (-92.88389216 45.03847943)
01103,Morgan,AL,9.6,Medium,7.975322429947449,3.8418170013988,41.21728236200775,0.6494240105874846,20.6,POINT (-86.85332071 34.4534685)
30055,McCone,MT,9.7,Medium,4.776070100574098,2.4163436270626715,41.64710030148998,0.8607994069069146,18.7,POINT (-105.7953402 47.64514665)
